"user_id","text"
"5026","Sunyul Sir has made me very confident in my pursuit of a good tech job now after this conversation. The conversation really helped me a lot. He also mentioned some really tricky and important points which will be very really very helpful."
"4271","I got a lot of inputs regarding my career and how to approach learning  my interests. Subhodip had a friendly as well as professional approach towards me."
"10643","Dinesh is making life simple he is sharing very useful docs which really show u path to achieve your goal."
"4665","Deepak brother is really a good individual and today he is helping many people and he is doing charity from his time."
"18814","It was great experience."
"13711","It was an insightful session where I got to learn a lot about Business terminology which is needed for a Business Analyst.  
I would strongly recommend Jahanvee's session to anyone who is preparing for their interviews."
"1487","It was a great informative session to get a clear picture of devops roadmap"
"2321","Cleared my doubts. Give me suggestions of how to plan in remaining days. Overall Good🤝"
"10643","Had a good session which helps to prepare for the FAANG interviews."
"2321","Excellent"
"1654","The session with Ankur was very helpful to my career planning"
"5345","Top-notch conversation, really love it! Thank you topmate for this opportunity"
"1556","Excellent interaction"
"7083","Had a great discussion on all the queries and received a proper guidance over the same."
"17819","It was an insightful session where Tushar was able to carve out my understanding of Strategy Consulting and helped me to articulate my core competencies.

I will surely look forward to have meaningful career based interactions with Tushar in the near future."
"15377","It was an extremely knowledgeable session and Pallav cleared all of  my doubts. I am really grateful to him for guiding me in this domain and me being a fresher really learned a lot from him. I will implement all of the rectifications he mentioned."
"5669","He was on time, clarified my doubts. it was a good conversation overall"
"1408","Amazing 😍 Good explaination"
"19928","Nakul was great and explained my queries better that what I had expected."
"2321","The experience was very good ..got all my queries solved and tha call quality was also very good , clear audio video expeience ....THNAKYOU !"
"8955","Ankit was good at understanding my problem and tried to suggest a practical and doable solutions. He also helped in understanding the ways to prepare for the interviews"
"4271","It was my 3rd Session, I'm loving the guidance he provides which is helping me in improving my skills and prepare in better way. Thanks for being my mentor."
"4644","great session"
"3097","Abhishek sir is very kind ,polite man.It was a great opportunity to interact with him.Thank you for your time sir."
"14787","Loved the explanation of Abhishek Sir . 
Absolutely to point and detailed."
"1408","Ayushi is very great person. Really worth it to talk to her. Glad topmate give that opportunity to talk to her. 
Thanks Ayushi didi for session. 😊😊"
"2321","Excellent"
"20201","It was great connecting with Rishav. The best part was he knew the industry he is planning to invest in."
"1618","It was very helpful"
"1502","My session with manohar sir went good. He also added me on LinkedIn and replied on messaging as well but after a while maybe due to his busy schedule he was unreachable. My only feedback  to him would be not to forget mentees whom he promised to help."
"11249","Great conversation. Got some good pointers on how to prepare for analytics jobs."
"4271","It was a great experience, I am learning a lot over past few months. Bhaiya has helped me a lot in my learning and has guided me. I am glad that I met him."
"15113","very friendly and supportive ."
"4500","Perfect guidance."
"5652","Thanks Rajat for your time, the session was amazing."
"12010","Gained a lot of insight! Sandeep is straight on-point, no BS. Would love to re-connect again."
"15543","It was a very good session.Thank you for the guidance."
"1872","It was wonderful having mentorship call with Shivam."
"15241","Thanks Gaurav!!, It was great interacting with you. I was able to clear all my doubts. Would like to reconnect with you soon!!!"
"5652","Thank you, Rajat for giving your valuable time, and suggestions and for clearing my resume and career-related doubts."
"7643","Loved the Easy-To-Use Experience."
"9764","Amazing Session!"
"1306","Great meeting"
"681","The inputs provided by Amit was really helpful.
Thank you."
"4970","Karthik sir is very friendly and he cleared my doubts and concerns very well. He is open to questions and answers them with relevancy to the question. He also boosts confidence, suggests some good tips too regarding interviews. Thank you :)"
"7224","It was great talking to such an experienced person and getting the ideas for pursuing my dream job. Now all my doubts are clear and i am more confident to carry up my passion further into career"
"7643","Great conversation"
"5026","Great Session!"
"75","I had a call with Ankit regarding the problems I was facing in my startup. 
Ankit patiently listened to what I had to say, understood my problem, and gave apt and to-the-point advice. Don't think twice before booking this call."
"8075","Very good"
"4644","Soham explained everything very well, it was great talking to him."
"6769","Thanks Sagar for conducting the session on demand. Again it was a wonderful session and helped a lot to clear my understanding."
"392","It was pleasure connecting with Akarsh, got great insights and feedback regarding my career discussions. His experience is truly of help to anyone especially for folks like me who are only starting out their career."
"2518","Given the short duration of the interview, it was very interactive and I had a great time conversing with Ish!"
"1556","Quite Satisfactory, Helps to gain Confidence !!"
"7083","It was a great time to talk with Raja because he provided me with the actual road map or set of guidelines that one needs."
"1159","best mentor ever"
"85","Hi Gaurav, It was an eye opener and very action oriented conversation with you today. You are extremely clear in your thoughts and actions that you spoke of. I come out of this meeting with a strong question mark on so many of my existing beliefs and perceptions on work life, on way to approach people, on finding jobs, on linkedin etc. I would really love to be connected with you through all the small progress that I keep on making. Thanks a ton for taking time out today for this special guidance."
"8643","It was really a good session, I cleared all my doubts and now i have a clear idea what i have to do now"
"75","The Discussion with Ankit was Quite Thorough. He was very patient while listening my queries & then he made me understood the things and concepts. Kudos to you guys. You are as awesome as your product 👌"
"7643","Thank you Shubham. Would love to take this forward. SO what are the next steps, please?"
"15290","The best interactions are the ones where we get most of our queries resolved even before we ask.

This 30 min connect was a great help for me, to finally understand what to aim for, and how to reach there without getting stuck at choice paralysis.

Waiting for next one !"
"15290","Great meeting. Sir solves all the doubts with great analogies."
"10387","Yes absolutely!! I'm also very positive about this session as it was a great experience taking to you and I thank you and your team too for having this conversation with me as I loo forward towards it!"
"1408","Thank you so much"
"14947","He is very kind and answered all my my queries"
"9039","It was a nice experience!!Initially I feel nervous about the mock interview but when I get into this  I have some confident in it.The first experience that I gained .Learned how to behave in interview and what are the do's and don'ts in the interview."
"1654","It was very good discussion with Ankur, thanks much."
"10643","It was informative and insightful..."
"10477","Had a great conversation, Neel listened to me patiently and gave answered all my queries."
"14623","Superb"
"8075","Iterated through my complete resume and helped me in pinpointing the potential issues in my resume"
"1502","Thank You Sir. After having a session with you, I have more clarity on topics we discussed."
"10998","NIce session!"
"2607","It was a pleasant experience talking with Sahil. Helped me to balance my mutual fund portfolio. Thanks for your kind advise"
"8958","Bhaswar was really nice and cleared most of the doubts just in the time span of 15 mins. Great. Looking forward connecting with him again"
"7643","Hey Shubham. Thank you for sharing your thoughts on my podcast. Definitely will work on the Infra and Banglish pointers.

Lovely interacting with you. 

Highly recommended for others."
"8556","Very good and informative"
"5900","The session was amazing, Piyush is a gem. It really was good talking to him!"
"7332","Really helped me with making my learning path clear and how to get the maximum out of the learning process. Thank you !"
"10998","Nice conversation!"
"15377","Great guidance is given by Sir. Very helpful session."
"5861","Bipul was very helpful in devising a structured, concise plan towards learning data engineering. He provided a lot of valuable inputs on how to tackle the fundamentals."
"20761","Nice talking to Sumukh on this platform. Got a new perspective on building the resume with his valuable inputs. Definitely recommend this to others who are looking to build their profile, resume or searching for a job."
"8958","Bhaskar sir, is doing great job in helping all those who are not able to make in the product based companies because of some lack of things. Today , I have taken one session with him regarding resume and I got to know what and what not to do?

thanks a lot!!"
"10643","It was nice talking with Dinesh. Shared some of the insightful points and suggestions."
"3097","Very good interviewer , taught me some concepts that I didn't knew"
"867","Session was Vey Helpful for me"
"7948","It was an insightful session. Thanks 😊"
"1351","He is a great mentor and guider.He gives you a reality check and also motivates you to push your limits.The session was overall fruitful."
"75","It was great opportunity for me to have a call and discussion the vision and we discussed some potential features"
"4644","I enjoyed the time we spent discussing today, and I am excited to meet you again soon. Thank you for taking the time to meet me today."
"11019","Great Experience to have session with Sanket."
"22842","Nice"
"14758","Mam you are doing great 👍. Session is too much interactive and informative.🙏🙏"
"2182","It was great talking to Aashutosh. Being a 7 year experience guy with confusion expecting clarity, Aashutosh was really good with proper involvement in listening, passionately answering every question and explaining without time constraints. I have been with other consultants with much experience and could feel Aashutosh is on the right path in preparing himself to become a great consultant. All the best !!"
"8556","Thanks for this informational session by making time even in your busy schedule. Not everyone will be open to share their experience. I even got know about APS from you.please continue to this process as it students like me from small town will be encouraged to study abroad."
"11019","Had a great and informative session with Sanket"
"19928","Very helpful! He was very understanding and supportive and helped me to put my worries into perspective. The techniques he suggested really helped me to work through my problems."
"2796","Sarada is a skilled android developer, she has calmly answered all the career-related questions related to Android Application Development."
"3863","Great! Getting resume reviewd by someone experienced was super helpful, further got some more tips on what skills big tech companies are looking for."
"5677","Very helpful and informative"
"8691","Thank you very much, Rajeev. The talk was incredibly helpful and I'm glad I made this choice. I'm going to try to follow every advice you've given me in the hopes of reaching my goal."
"8556","Really good session.
Hope for some more session in the future"
"8556","Such a good session. She is doing a wonderful job in helping students with their doubts for higher studies. Keep going!"
"4308","Nice and informative session."
"12871","Deepak is really helpful in guiding me"
"4970","I had a good session, got my queries resolved"
"19928","Helpful, Concise and Friendly!"
"18993","Great conversation."
"3097","nice interview"
"9142","It was great talking to Unais sir. He showed me the path to follow for next 2 weeks and shared some insightful material. Thank you."
"9039","It was great, since I am out of practice from past 2 months, it was great to get some interview experience."
"2321","It helped me to clear my doubt. thank you sir."
"5900","Good to know  the intution behind becoming a good front end developer. He gave good suggestions for me in becoming a front end developer"
"9930","thank you so much sir ki aapne meri help ki 🥰"
"8527","One of best session till now.
Simson sir u r too good in nature and understanding."
"8556","Excellent inputs from Sramana. She's doing a great job."
"1060","It was a lovely chat with Miss, Deeksha.... Gained so many insights... lovely session."
"5647","Hi Joseph 

Oh yes it was a great session. You were very helpful in helping me identify the problem and working out a plan to better help me achieve my goals. 

Considering that this was a free session, you were so gracious and patient and I do appreciate. 

I cannot wait to fill you in with the progress I've made in the nearest future. 

Thank you"
"3108","It was a great session, got to learn several valuable tips optimisation of my resume."
"11019","Felt very good speaking with you Sanket. Intiative that you have took was very  good thank you!"
"8556","Excellent inputs from Sramana. She is doing an excellent job. The session was immensely helpful in clarifying my doubts. 
Thank you"
"9972","Best Mentor ,high level motivation that can't fall, help me in IT sector for getting job. Sir give me right path."
"2171","A VERY GOOD AND given me good suggestions to improve my speaking .Thank you"
"1168","It was an amazing experience with topmate"
"11269","Anshuman's inputs are incredible. Especially for those who are stuck with glooming thoughts in their mid career, he gets them out of it with comforting questions where they can find answers by themselves. My 2cents to his natural coaching instincts."
"10477","It was a very detailed and interactive session!"
"12897","Awesome😎"
"3108","Nice session and 5*  to kritika"
"1168","It was great talking with mohit, got to know new things"
"2321","Session was good"
"1168","It was a wonderful session. Thank you so much, Mohit for sharing your experience and clearing my doubts. I would like to attend a similar session in the future it will help a lot. Thanks again."
"5728","It was very helpful. She had given me all the answers I needed."
"1168","It was really good session.You told the actual facts."
"14684","She is too humble and best guider for students like us who are stuck with their failures. After talking to her I m feeling very confident and motivated about my coming exams. Thank you for this opportunity ma'am."
"14571","Jitendra had a very vast year of experience and his inputs are definitely going to help me in my career path."
"4974","Looking forward a positive response"
"6485","Impactful session"
"7224","It was lovely getting so much of indepth knowledge from Yogesh. He has helped me with everything that is needed to optimise my profile."
"18993","Nice talking to you :D"
"14758","It was really a Nice talk, And the thing you're doing is really appreciable,

I'm really thankful for the guidance.

If possible we can arrange a sesion with Group of students at our college as well."
"8958","Bhaskar was great, he provided me with great insights about my resume and guidance for placements."
"4422","Niharika is very Insightful and gives honest, genuine advice for career guidance. I had a few doubts about interview preparation and paths that would be good for me to pursue in the field. She tried to understand the real problem I was facing and tried to give examples from her experience with multiple MNCs was helpful in resolving my issues. Very humble and understanding. It was a good session."
"1168","Session was very informative and interactive. Mohit sir cleared all of our doubts, he's a great person and he's doing a great job. Looking forward to more sessions like this from him."
"1168","The session was really insightful and thought provoking. He guided us on various career oriented aspects such as interview preparation, java development and corporate culture."
"7543","Works like a charm. I love the ease of Topmate and would recommend people for booking a call with Hitesh as he clears all their doubts, he is passionate about helping people and his honesty makes things even better. Kudos to our King."
"269","It was good session, he tried to help at his best, shared some good resources which helps in job finding technique and preparation for interview."
"5026","Was informative"
"1556","This is the best suggestions I ever Got from Anshul,  and he told my mistakes etc. I will surely improve on them"
"11249","Shweta gave elaborated explanations to all questions and the conversation really made a difference."
"10460","I was suffering from directionlessness in my study but thanks to him for giving me the opportunity to have a career counselling session with him.

   It was a brilliant session with him. He explained everything in easy language. He has set a realistic & achievable study goal for me. I will work with it from today onwards & will report him in our next session."
"13378","The session was very informative.  Durgesh have solution of every problem so if you are stucking then visit Durgesh."
"8628","Thank you Taruna for the awesome session. Great insights to build your career. Lots of exposure in building the network, prioritising tasks, had a great time. Thank you"
"16071","Hema is such a sweetheart, 30 min call got extended to 1hr and still, she is accommodative. he is patient and understanding and listens all the time. just love the session"
"1502","A good mentore."
"1168","It was a great session"
"21168","It was great conversation with Syed, Has expertise in domain."
"9039","It's was a great experience for giving Mock Interview. The best thing was getting the feedback of my overall performance. 
Once again thanks a lot for all the information provided during feedback and your valuable time."
"9245","The career guidance session certainly cleared many questions I had in mind and I'm now able to understand my path for getting into Medical writing more clearly. Thank you Manoj Sir."
"5900","Got some very cool tips and suggestions"
"12938","It was a nice interaction."
"13881","I had booked a 1:1 mentorship call with Suresh Sir, where I mainly asked about few guidelines aligning with my interests. He patiently explained the current situation with the DevOps Principles, how they are applied to MNCs and most importantly with a big picture view explained how I should approach learning and opportunities. Had a great session."
"14615","Gourav was very attentive to my questions. He answered all my queries and provided useful insights about interview preparation. I highly recommend him."
"3108","Easy to talk with, practical and knowledgable."
"17414","The session was great. I leaned new things about DS. Arshad sir have explained it well. Thank you Arshad sir for the session."
"4422","Thanks for clearing my queries . Session was good"
"15348","Extremely valuable meeting. Thank you Divij for providing me much needed guidance. You explained all the steps with resources in a very clear manner. Also the resource provided by you is also very helpful. I will work on the tips provided and will connect to you for more sessions. Regards."
"8556","Conversation is really beneficial to those who want to start the process of applying for masters in Germany. I would recommend it definitely."
"4308","That's a great session. Gave feedback which surely helps me."
"9930","Nice and clear my doubts"
"14043","It was really nice experience. It will help me a lot in my career."
"7268","Great and informative session. Thanks Nitesh 🤩."
"7268","Thanks for the session Nitesh. Looking forward to the slack/ whatsapp group"
"4563","Very worthy discussed"
"3108","Told me where i was lagging behind. Got new revision methods and told me few tips and tricks."
"7026","It was an insightful session. All my doubts were cleared."
"2171","It helped to gain confidence and to know my mistakes"
"8556","Extremely beneficial session. Sramana is doing a great job
Thanks"
"7268","It was a very insightful session for all the jobseekers present over there. I would love to attend such sessions again and again. I hope we will be one what we seek to be. 
It was a glitchless and smooth video call."
"4970","The approach Karthik took to address issues with my resume and rectify them was very good and smooth. He also gave me a resume template to follow so that it could improve the resume quality.
I would like to thank him for taking his time to help me for free of cost."
"4665","Deepak guided me through the job crisis situation I was facing. He pin pointed the areas where I needed to work on, also what other things would help me in interviews and things that will make my resume look apart."
"11997","It was insightful, had a great time."
"16071","Hema is such a sweetheart, 30 min call got extended to 1hr and still, she is accommodating. he is patient and understanding and listens all the time. just love the session"
"1556","Awesome experience"
"7268","Amazing and simple guy, solved all the queries..."
"1556","great"
"15323","It was great having the HLD mock interview. Thankful to him for his valuable feedback and time."
"7465","The discussion was very helpful and all the things were made clear very well and explained in a detail way."
"7268","Session was absolutely awesome and very helpful. Thank you so much for your time Nitesh"
"11507","Thanks a lot sir for your time!"
"4970","I had a great resume review session with Karthik. He outlined all the mistakes that I made in my resume and gave suggestions on how to improve it's quality.
Along with that, he gave me a resume template to follow which I really appreciate.
I would like to thank Karthik for taking his time to help me."
"16050","amazing"
"1848","I would like to say thank you for your valuable advice, support, and helping me prepare a plan for my next career goal."
"2671","It was nice talking to Neha and learning from her experiences. She is a very down to earth person and connects with you so well that you feel like talking to a very good friend. Specifically she had similar experiences which I am going through now. I know what is my next step. Thanks a lot Neha 😊"
"8967","It was fantastic"
"4308","interview was a great and advice given by sir is very realistic.Question asked in interview was previously asked question from TCS which is great point."
"3097","I have nice experience with the invigilator. He calmly listened to me when I was having a problem."
"8750","It was a wonderful session. He gave me an idea about how competition is friendly for growth. It would be a great learning experience to work with him. 
Thank You"
"7268","Nitesh was very helpful in guiding all freshers like us.Even extended the session by an hour extra appreciate his efforts and patience. Great work by topmate and loved the UI and overall smooth experience."
"1058","Fruitful call"
"17782","Nice"
"75","Super Concept being mentored and explained to me by Super Mentor - Ankit  Thank You mate"
"2321","SIR  has cleared all my doubt regarding CDAC councelling and i am glad that i talk to sir ."
"22394","It was amazing experience"
"6898","Good guide..."
"11609","Anusha helped me come up with a much better resume design and guided me with everything that I need to mention in my resume to make sure recruiters understand what I do in my job. Huge help for me. Definitely recommended!"
"8556","Great Efforts you are putting to such beautiful case as being helpful to anyone who seeks guidance to achieve their milestone. Many many best wishes for the journey of your life"
"7268","Really good conversation with Nitesh Yadav, So happy to be there.."
"6987","She was amazing and very helpful in answering every question. She gave really some useful tips on how to crack multiple interviews for my dream role
. She will really be a great mentor for junior folks"
"18993","It's great"
"3108","Thanks for the insights. I got a lot of learnings which would surely help me a lot :)"
"855","I am satisfied with every bit of the session.
I feel that the problem I had before the session has got a resolution. Vishnu understood the root cause by jotting every statement of mine and suggested some steps, reference videos to avoid similar problems to re-occur. 

I would prefer another session as well. Thank you"
"20963","Had a great talk. Thank you for your time."
"4974","Very good session with Rajat. 
Awaiting for further result."
"3686","It was a very informative session, and it helped me a lot. Looking forward to many more of these."
"10643","Nice overview of the process. Concise and crisp. Q&A could have been longer."
"7268","It was a very informative session"
"8120","Good"
"7904","The session was very helpful. I got to know so many things that I need to do. Really grateful to Nikhil for this session."
"10025","Binati is always a delight to talk to, absolutely love her communication style, honest and authentic. :)"
"4970","Karthik is having immense knowledge on bigdata. I had very informative session with karthik"
"2984","This session was extremely helpful and Saikat guided patiently in every aspect that I had doubts on and helped clarify them. Would definitely recommend the career guidance session !"
"2984","The  session was extremely helpful and Saikat guided patiently in every aspect and helped clarify the queries. Would definitely recommend the career guidance session!"
"4563","Attended the meeting"
"7268","Nicely done and informative"
"2532","Bhaiya the session was wonderful for me it helps me to acknowledge many things. And whenever i talk to you it gives me full of motivation and ideas where to invest more time and efforts.Lots of love from your junior 💙 ❤️  bcz your words matter for me. And i will try whatever you told me that to implement in my daily life."
"2321","The meeting was very helpful."
"7268","Great"
"13397","It was one of the insightful one-o-ones i have ever had so far"
"10367","Had a good time talking to you and listening about your trip to northeast."
"7224","It was lovely getting so much of indepth knowledge from Yogesh. He has helped me with everything that is needed to optimise my profile."
"4308","I learn where I am lacking through this interview"
"11269","Amazing platform experience. Thank You."
"11724","Thank you"
"4004","It was really great Session with Priyanka and she gave very useful information"
"17587","Prasanth highly technical and excellent mentor .He explained all my queries related testing and automation related challenges wrst tewtplanning,testestimations,high-quality standards and how to build LinkedIn profile and preparation to get in to faang and maang companies ."
"4066","Very calm ,cool and amazing person Souvik sir. Guided me properly and answered all my question , cleared doubts also. Love to interact with him again in  future if needed"
"5900","went well"
"8556","My special thanks to Sramana Das, who helped me a lot in this first counselling. You are doing a great job dear Sramana. 
It was a very informative session and I am very much clear about my future steps. All my doubts got cleared. 

Thank you."
"7268","Great interactive session."
"15695","it was very much informative."
"2607","Sahil is down to earth, very knowledable and very thoughful in his advice. Highly recommend his time and knowlede."
"14638","Good"
"14638","Good"
"10477","Hi Neel, It was a good conversation with clarity."
"1510","it was really a nice session actually"
"2321","It was really a helpful discussion and all my doubts have been cleared very well and I don't know I got a little confidence too after it...so thank you sir"
"1556","."
"12646","Thanks for helping"
"11816","An amazing big brother I would say him.....The way he interracts with freshers like us helps us to build up that confidence....and the guidance he provides makes us feel like we are not lacking behind.....kudos to him for being so nice to us and taking time for us to make our lives better and guiding ua through....<3"
"12646","Thanks for helping"
"7083","Interview Feedback is helpful"
"20089","Amazing experience.

If anyone has doubts related to a career path in software development I think they should connect with Bharath. He will help you in charting out the path based on your current skillset."
"2321","Great Help. Thank you very much! :)"
"6769","The conversation with Sagar was really helpful and gave me good insight about the things hat I was looking for."
"18297","I attended 2 sessions regarding career counseling with Utkarsh.  Utkarsh has helped me plan the road map to pursue the applications for the upcoming internship and placement cycle. He has also given me insights into the industry, and due to his diverse work experience, he also advised me on what will be expected from the firm. It will help me to prepare for my upcoming internships."
"9073","Great"
"4021","I got my resume review and the session was very helpful. He spotted small mistakes from recruiter's perspective and gave useful suggestions that will surely help me during my job hunt. 
Looking forward to more such sessions in future !"
"11816","The session was great.He gave me good advice regarding my resume."
"6898","I am very happy from the meeting with such personality, the way she has guided was very good and completely understand.
Such a great inspiration for me."
"7268","A very helpful session on understanding the roadmap and useful resources for applying to international job roles."
"5631","Hey Richa,
It was great interacting with you. You were patient and listened to my queries. You shared your experience which was good. I will definitely book another session with you.
Thanks."
"3516","It was quite an interactive session with Pratiksha. I get to know the right direction for my career aspirations. The suggestion and path guided by pratiksha is very useful. Not only she is a good mentor but she is also a good friend who will support you to shine brighter in your career life."
"8810","Had a very insightful session. Shahbaz bhaiya cleared all of my doubts and got to know many things."
"2321","Very helpful session. Thanks you Dada👍"
"5036","very valuable guidance for machine learning project given by Shivan"
"13563","The session with Vatsal was insightful."
"13563","Session was great. Vatsahal really presented the topic very well and explained it in very depth and in very intuative way."
"13563","The session was really insightful as expected!"
"3516","Pratiksha knows a lot about the industry. Wonderful insights. I'd recommend talking to her for anyone looking forward to a career in ESG."
"17833","Awesome one"
"12286","The session was much insightful in nature, Tapas gave me perspective on how we should learn and collaborate in the open-source community, he also tells me about the importance of network building."
"1060","."
"13563","The session was insightful and picked up some strategies for networking."
"2321","Very good session...sir has explained everything minutely & deeply..very happy with the session"
"2321","It was the best session.. every concern of mine was explained with the answers deeply & minutely..I was very happy with the suggestions given."
"6223","Good"
"6223","Very helpful interraction."
"13563","Absolutely loved the session. Clear concise steps laid out by Vatsal. Will be going back to this session’s recording for insights"
"14173","The session was really helpful as you suggested great pointers to improve in some of the sections. I really liked the way you put forward different options to make an impactful resume. Please keep doing great work. Thanks again for all of your time and efforts."
"9127","He was very helpful. He gave me lot clarity about the industry. Answered all me questions. I am so happy with the session. He is very good at his work."
"9234","He told my weak areas, and also shared his interview experiences of Amazon, Goldmann Sachs, Optum, Infosys, Persistent, PTC etc. The session was worth it!"
"9234","He told my weak areas, and also shared his interview experiences of Amazon, Goldmann Sachs, Optum, Infosys, Persistent, PTC etc. The session was worth it!"
"1818","Yeshwanth helped me to understand the way to prepare for SDE-2. I have to follow the given path."
"10361","Good career guidance!"
"1351","Had a great session. Really happy to have a conversation with you. Hope will meet you soon."
"11318","amazing session"
"12646","Can't be better"
"13563","Thank you Vatsal, for this insightful session. I was able to get so many nuggets that would benefit me in the long run. Keep conducting these sessions in the future."
"13563","It was a great session. It was very informative, and I also got the opportunity of understanding the ways to network, and the networking etiquette and also networked with the participants who attended the session."
"8628","Taruna has amazing insights. She’s got a lot of experience and her length and breath of knowledge is astounding."
"1487","It was a good interacting session"
"9234","He told my weak areas, and also shared his interview experiences of Amazon, Goldmann Sachs, Optum, Infosys, Persistent, PTC etc. The session was worth it!"
"9234","He told my weak areas, and also shared his interview experiences of Amazon, Goldmann Sachs, Optum, Infosys, Persistent, PTC etc. The session was worth it!"
"6238","It was a wonderful session with Ritika. She helped me to look into my resume from a different perspective, aligning my points with respect to a product management role. With her guidance, I could now better frame my resume points."
"12123","Hi,
I had the pleasure of meeting Gaurav bhaia at topmate. He was kind, funny and very professional. I look forward to connect with him for best advice for my career in future 

""I found Gaurav  an industry mixer and he was super friendly and professional. We've kept in touch 

He resolved all my problem very kindly and gave best solution .and  his advice was best upto my knowledge .

I will recommend If you have any sort of doubt or going through problem  in terms of datascience and how to handle IT culture then he is the best choice you will be making by connecting with him 
Thanx&regard 
Amiya prakash"
"2321","Good"
"7083","Helped Me With Resources and Gave Me Tips for My Interview Prep. Had a great convo :)"
"13563","The way you articulated is so fascinating. An insightful presentation with real life examples is spectacular. Second order connection is one part which I loved much in your presentation."
"15819","Extremely helpful and highly recommended for anyone aspiring for data related roles. Thanks a-lot for your help!!"
"9632","One word: Great!"
"13752","The discussion was very helpful. The panelist did focus the discussion on the Issues that I was facing during my last few interviews while looking for a job change. Will work on the suggestions. Thanks a lot Rahul."
"9234","He told my weak areas, and also shared his interview experiences. The session was worth it!"
"1060","Super"
"7268","Thank you for organising this session"
"1281","Aishwarya ma'am was very patient to answer all my queries. She clarified all my doubts and helped me with the resources. for different CS subjects. Would definitely recommend her to anyone who's looking forward to have a session with her."
"9815","It is a very informative and insighrfull session. Thank you mam"
"13563","Thanks for the insightful session vatsal, it was really helpfull. I implemented my networking plan write from the session."
"7268","Great experience with Nitesh. Thanks for clear my doubts."
"15358","Very good experience of meeting, calendar, connection all are seemless."
"14169","It was really great talking with Hamza! He gives some valuable insights about resume changes. I really liked the way he provides feedback."
"265","Great Session ✨️"
"13752","The discussion was very helpful. The panelist did focus the discussion on the Issues that I was facing during my last few interviews while looking for a job change. Will work on the suggestions. Thanks a lot Rahul."
"1502","It was amazing & helpfull conversation.I got to learn a lot of things from Manohar sir."
"4644","Soham is a good mentor. He clears all our doubts in a friendly manner."
"4665","He was very clear with his answers , he helps me to solve my queries  and i am sure his answers will help me for my future thanks deepak"
"8819","Nice and very informative session by Ashwin sir."
"12646","very apt n truthful advice ...satisfied"
"12646","He gave great advise. Really liked the platform"
"3834","it was a great discussion. would love to hear you again"
"3152","Nice talking with Utkarsh. He gave great insights from his experience which will surely help me in my career."
"7152","Dharmesh is very composed & pragmatic. His sound logical analysis is very useful to declutter & focus on the situation at face value. Highly recommend him as a mentor to deconstruct a problem & anticipate the path forward"
"16403","Had a great and helpful experience talking to Aman."
"16403","Had a great experience."
"11334","Aashish has helped me in career guidance and also guided me for the do’s and don’t for present and future. I am really thankful to Aashish for sharing such a great experience with me. Thank you Aashish."
"12104","Session was amazing. She guided me well and helped me to figure out what I need to succeed."
"265","Hi Deepanshu, Resume Writing session was very informative, crisp and helpful. Great learning experience and it was precise. Thanks a lot!"
"2321","Very co- operative and helpful session"
"9930","It was very helpful and I got all my doubts cleared. You are doing a great job sir."
"12646","Vastav Bansal furnished us a lot of useful information. His knowledge and communication is superb. Very courteous and helpful. All the best to this great initiative."
"6558","Thanks for the session Asif. Appreciate you taking your time out from your busy schedule."
"3390","Great mentoring skills."
"1790","The mock interview was very nice. It was pure tech+hr based round. All oop dbms dsa are asked in this round. I felt very confident after giving mock."
"16845","Really helpful. Thank you so much vasanth for your time and valuable guidance. ☺️"
"5728","Aparna is very intelligent and she cleared all my doubts patiently. I was very much confused about Data Science field and now I beleive that the guidance which she provided is going to help me in creating further path for me.


Heartiest thanks to Aparna for her time and valuable guidance!! She is indeed a great Mentor!!!"
"1351","Extremely humble and knowledgeable person. Will definitely stay in touch!"
"265","He is amazing, It's best session I ever had till date. He is amazing would love to hear from you again."
"2321","Sir cleared whatever doubts I asked regardless of how silly it sounded.
For other students::
Highly recommended 
Try to book longer session if you have more than 2 doubts."
"10112","nice"
"10112","Nice"
"6558","Thank You for 1:1 connect Asif. We will stay in touch. All the best for your Book Launch"
"10810","I had an amazing session with Siben, talked about preparation to crack product based companies. He also shared some good resources to prepare. He educated me on some myth busters about the IT industries. If anyone looking for good guidance, you should choose him. Its worth the money and the time."
"2182","It was really an awesome session. I got to learn what all things are actually practiced in industry as a BA. Aashutosh also helped me with Reference documents to go through. Overall all it was a great session. Awaiting for the next resume prep session."
"4641","It was a great experience connecting with you. Looking forward to have more conversations ahead."
"25864","shittse"
"2321","Thank you very much for informative session and assistance. I'm able to make my decision now! 😀"
"11019","Sanket is a very friendly person he helps you with LWC, admin and community problems. You can see he has a lot of experience in these fields if you go to his LinkedIn profile and I recommend him."
"1556","Very helpful bro"
"13563","One of the best sessions I have attended off late. To the point, unambiguous, informative. Appreciate that Vatsal was very patient and assertive."
"13563","Good"
"15323","It was nice talking to you Saurabh. We touch up various points and you answered very patiently and clearly. Thank you so much for taking your time out"
"265","Deepanshu covered all the important areas for building a professional resume and also gave invaluable suggestions."
"16284","The session was very informative. Thanks Shreya for sharing your knowledge."
"85","Really candid and open conversation. Insightful and practical"
"1510","Yes it was helpful!"
"7904","Thanks for guiding me on the right path. You deserve a big thank you from me."
"13563","A session powerful enough to shape the life of any individual, i remember a quote, ""talent is much evenly distributed compared to opportunities"" but with this session I think, finding and opportunity, putting an irresistible positioning and converting it for yourself won't be a challenge anymore."
